PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,dbid,keggid
0.32232151496610945,-0.8532143172572921,0.7170109223442425,-0.032164703851077926,-0.3173763147469146,0.228326518404322,-0.40750825971478394,-0.013287791353097269,0.5088837309499059,-0.6524240974957913,0.2127213577571589,0.10392044993330386,0.1220608727267256,-0.007352417217236503,-0.204988359300509,0.0048727257886673064,0.02234114330237546,0.012920606540035849,-0.02634397529141449,-0.03699999150887828,-0.017249587879595026,-0.017774117264160103,-0.0021435341503616874,-0.005186783051553077,0.0026487474045507873,0.026082990343384006,-0.002733648980040904,-0.0017782633177777024,0.0058717317202118795,0.00017614638885540644,-0.004212135301282619,-0.003088871940337233,-0.0012999868381512736,-0.0029865641581680795,-0.0007238563763719472,0.00019835888208797448,0.0005622665921281457,-0.0004973122596156035,-0.0046899523661944435,-2.094212897646587e-05,-0.00023802042721902922,0.0029452800851167676,-0.011249020133849893,-0.01098246997476478,-0.00019105875258221811,-0.0013946756718578408,0.0012626215014176752,0.0007724987981977004,0.0028857533822935796,0.0008587208312712229,0.0023056850253459662,-0.0007892516783057142,0.0009207571143495347,-0.0043239072265136205,-0.0019841200697814495,-0.00025000194956264354,-0.0016035529200295632,0.0015998942877139273,-8.919305797926922e-06,0.0006199710068979665,0.0010855325124058221,-0.0015931631221062952,-0.0008431771123359868,-0.0014576951859276576,DB00106,D02738
-0.5953700835844861,-0.012497296926443658,-0.051535021733659814,-0.2326573723805893,-0.40894393578221416,-0.17284375423996864,0.34082491072959076,-0.06325795982696128,-0.2530475067764366,-0.111662641363025,-0.0957784744357419,-0.0010537821508281202,0.33608910918790635,0.13058642143035532,0.7520084605229462,-0.06530578623421415,0.20587245034425994,0.2382996282190068,0.09029483743824336,0.01434589245242829,-0.054133120722621116,0.11470756078474555,-0.025161845682108018,-0.002696915168613035,-0.0190392943639834,-0.008800988223680478,-0.0213064564776392,-0.022344100047603243,-0.00670860986284422,-0.0019796584221934313,-0.00347319548263329,-0.005668461461145637,-0.0005175715679128884,0.00801013059635132,-0.003274475400635784,-0.0020929453144557498,-0.002578977025892227,-0.002543512329531378,0.002524619433887625,-0.0070823488017811385,-0.0006001568798473759,-0.0001502465195031368,-0.0005023526116492687,0.002047768514640903,0.00017465190412894422,0.0001376492454724625,-0.0027219246084017007,-0.00016586384968713454,-0.0003044940964660879,-0.0017853902288420122,0.003525530433505738,0.00016531372820594587,0.0020333344342769546,0.00114808921701683,5.729495975312265e-06,-8.981137946538895e-05,0.0017464120058281406,-0.0015753077534307728,0.003517548474867864,-0.0022259995989369835,-0.001991183234790622,-0.001218649930024683,0.0006384927235896918,0.0006214072998655085,DB00114,D00006
1.4961659944441426,-0.05481336105374769,0.9073435940980795,0.4106854142380033,0.11071139454005419,-0.7186099729605021,0.7843273181745035,-0.30558887358639797,0.606205730200101,0.5293621467687103,0.714646625129858,0.13001438195190057,-0.05744094893041771,0.15955293712381563,0.45199443761659047,-0.11563202195988861,0.03326828917062903,1.2047632115638505,0.584771567155747,0.5709562718978044,0.46131579546988355,0.05253195742620184,0.05370342059417138,-0.754781295468684,-0.19545655932184702,0.003546019466009889,0.034667689255392334,-0.02295710512554762,0.09139716077529025,-0.06252851952828196,0.0074252738915147835,-0.034081083742473775,-0.04056958507217583,-0.016651859125334404,-0.013342447596965337,0.044741044973676584,0.012436810440427529,0.016274354804226256,0.002334476392904974,-0.02008277462623767,-0.00895304782717458,0.014150088111647757,0.004888361696181312,-0.00255497790367396,0.004305788195736321,0.0009799054838717115,0.007232342927452788,0.006830477332618822,0.01463182278043067,0.006746989151717196,-0.006067042428435227,-0.0007895772175238922,-5.495640329096119e-05,0.006049018067003565,0.003686017356998485,0.0029474054955686527,-0.0032280494576838823,0.007622366105296893,0.0197288135284545,0.005210299291637594,-0.018788274166547065,-0.016889708658171698,0.017963315214525315,0.010365682596973942,DB00115,D00166
-0.41277699628261005,-0.22971993671170193,0.45792639471343816,-0.30387443212876736,-0.4047331468610301,0.04786666836585863,0.24189075480788844,-0.09194291573078829,-0.0646148568361509,-0.0779210354712725,-0.30904401009428906,0.48571946368986385,-0.4366592371254663,-0.07616189304913139,0.030923373200558196,-0.04374149772564494,0.06448509815493268,-0.03308992782107221,0.02957168431375962,-0.024382564493666412,-0.03949489863068198,-0.002343613092033241,-0.013514664817049068,-0.014836511656298538,0.001258092948812795,0.03211912277220021,-0.03732021409179455,-0.00676452282929783,0.0029148408812212983,0.004002240509160982,0.0010846918196045388,-0.004034103629659735,-0.00197700721212134,0.00031829577132219867,-0.0017487576774043018,-0.00015992749844550926,-0.006316265626161386,0.00022802860488656067,-0.004255168257571906,-0.005911033926455587,0.0008107811683015941,0.00011374441253887616,-0.0006977116916972453,0.0025318207288735567,-0.000333469346018797,0.0004730690913929449,-0.002622839323782378,-0.001073938550059895,0.005243454826214036,-0.0018092246803496116,0.002164910047828744,-0.0016170218375935377,0.0010310799722009132,-0.002154568647700651,-0.0026728233398830605,-0.003143744397700437,0.0005311243350697815,0.0008049197775710071,-0.001227735267625841,0.0007396811897403574,-0.0011561878444212512,-0.002326102439822464,0.0008326627822477921,0.0007018652947826177,DB00117,D00032
-0.41277699628261005,-0.22971993671170193,0.45792639471343816,-0.30387443212876736,-0.4047331468610302,0.047866668365858824,0.24189075480788821,-0.09194291573078804,-0.06461485683615109,-0.07792103547127203,-0.3090440100942891,0.4857194636898631,-0.43665923712546606,-0.07616189304912899,0.030923373200559143,-0.04374149772563201,0.06448509815492152,-0.03308992782106792,0.029571684313760695,-0.024382564493663453,-0.03949489863068249,-0.002343613092027674,-0.013514664817054626,-0.01483651165628698,0.0012580929488198304,0.03211912277220189,-0.03732021409179437,-0.006764522829297722,0.002914840881215497,0.004002240509162129,0.0010846918196043265,-0.004034103629657992,-0.001977007212123126,0.0003182957713255671,-0.001748757677404551,-0.00015992749844657693,-0.006316265626152595,0.00022802860488503786,-0.0042551682575706585,-0.005911033926453445,0.0008107811683012949,0.00011374441253928533,-0.0006977116917000124,0.0025318207288702534,-0.0003334693460193512,0.0004730690913928285,-0.0026228393237829346,-0.0010739385500595823,0.005243454826211709,-0.0018092246803501307,0.0021649100478271146,-0.001617021837594003,0.0010310799722007035,-0.002154568647701214,-0.002672823339883345,-0.0031437443977002347,0.000531124335069571,0.0008049197775706565,-0.0012277352676266368,0.0007396811897404301,-0.0011561878444207858,-0.0023261024398222815,0.0008326627822469095,0.0007018652947834221,DB00120,D00021
1.208369407813788,0.5328716466565913,-0.039782675997061326,-0.8381860717781991,0.39444315704328664,0.2792886401522408,-0.31783613680854805,-0.2491751485823436,-0.1488471986385841,-0.06371472050781794,-0.05401752413671047,0.7077283968372765,-0.3339616211403729,0.045004368341600196,-0.0851784080892395,-0.040975073779230736,-0.009028806681481968,0.16497878225498444,0.048486439930704735,0.07776705387012352,-0.12553251984262198,-0.03749658033136239,-0.014570083318227836,0.005674298820322771,0.010841201084681933,0.020178281243457708,0.0002553967545910443,-0.004985197366031442,0.008358225564068204,-0.0037730634529960713,0.0021893850057909414,-0.0003116771860815448,-0.00036271795683632814,0.0025080394457644467,0.0004478033657235373,0.003843399580589513,-0.0008686265784505294,-0.0008714576007660225,-7.221521802119902e-05,-0.004699511244690812,0.0017807353201980132,-0.002667233282302921,0.0030666468377193628,0.004669950901637215,0.0002760140699300752,0.0022943896851610563,-0.0023486237786239095,-0.0002547208503248842,0.002771234816063168,-0.0004715564991653278,-0.002437551058236683,0.003857359656576898,0.001001548154871181,-0.0013194216760616343,-0.003981910794406203,-0.0020568599316611817,-0.006271550631634163,-0.0010588236778465271,0.0008522738364249025,-0.0006415422972060775,0.0009884627055290961,0.00019280945649948874,-0.00010853144892309933,0.0012779485113459962,DB00121,D00029
-1.0842681956764229,0.706207850286166,0.2983731531559128,0.5420077415656911,0.30348326442746215,-0.1505766274598153,0.02744333405690722,0.10351555660017356,-0.2060452126002582,-0.12193066877999786,0.2020770710066076,0.016680216364495883,-0.021862511159064454,-0.06888311666304864,-0.2518837691604936,-0.02489013353087587,0.014936951403148784,-0.17885776920212135,-0.6568622451978499,0.6735222501221971,-0.06769450477376057,0.5874189346757801,-0.24636263053887028,0.3385088360970656,-0.11996711082606325,-0.08482427929709659,0.012887435575462083,-0.024084845192465187,-0.010620153525625106,0.045893516775836356,-0.009591312445156633,0.004131632244518586,0.01395330149115207,0.03680417366412259,-0.012162844473054891,-0.04005705974086828,-0.008562251255081383,-0.013971475193765414,-0.004219855855121538,0.016593782874409945,0.005456335151345225,-0.01147971492058391,-0.0036387963451723466,0.006849245942483062,0.0037728887254810397,-0.007397372850600739,-0.005282589315869161,-0.010086734647629055,-0.014137423279957024,-0.005944898069970601,0.006949660738061213,9.68461151302332e-05,0.006144643490319328,-0.013594798096169886,-0.003253895255549293,-0.0015459373568752802,0.002478460780869031,-0.0049522584541029655,-0.0037983673541887655,-0.009706736682496641,0.014750667126296448,0.010942838436790968,-0.0068500547527716,-0.011197648227977213,DB00122,D07690
-0.6175483298258212,0.02256602466130173,0.6176370155054433,-0.1854569176450476,-0.15927428771652646,0.11089504445146917,0.33726313017870585,0.014581372744689158,-0.07152321960880512,0.08112360106297827,0.09989128117080706,-0.4249526466336211,0.702320589872695,-0.06347594373169435,-0.500390841997081,-0.03968620701541187,-0.26313967436997754,0.030730538007863486,-0.11450514862438176,0.09453453087835323,-0.08146979534442704,-0.11870655545138072,0.005174078725680356,0.015491096713276621,-0.0035169109870113913,-0.023533136739207854,0.0007684686813468418,-0.022207625720906822,0.006642292266487895,0.005575599412343321,-0.010958457374492829,-0.004766077999893385,0.003909705538297172,-0.008920075969038703,-0.006588273632776028,0.0033137043401111773,0.001118787370620827,0.0033357245618757508,-0.007310665576107086,0.0014556508365805476,-0.0038833107271777183,0.0023732130341730675,0.0004212112908136906,-0.00023851910139203376,-0.007605925644934341,0.001644010917509838,-0.007641196664342575,-0.00010789073581685281,0.00034098111902147477,-0.005157156071715916,-0.0062878749454193155,0.0029761177753482096,-0.002263546792953916,-0.004813170846892205,-0.0009525353600945692,0.00020652954311858448,0.0007033961079349652,-0.0027461616084152934,-0.0013827454442856182,0.0018222797028026364,-0.0004196128074150985,-0.0015540355643657651,0.0003366738585447781,0.000791657774009414,DB00123,D02304
-0.6638942026246398,-0.0006314217606108327,0.617090296487453,-0.1917321054939449,-0.1860217736033116,0.14063178868277557,0.4136296912210902,-0.0760310089113419,-0.10957451983661813,-0.0028942546767587686,-0.08617362464537827,0.8200067122660694,0.10928737638074316,-0.14979512648630416,-0.33843362291052587,-0.04278286510145251,-0.2334640800565248,-0.006150520960412125,-0.12484254560323806,0.10990054368931101,-0.0822589086464089,-0.12055836727326617,-0.0039777517416533905,0.007184776141612473,0.0021593285290671914,-0.014231275473019087,-0.00988512188573699,-0.020903711162010726,0.006339366505580012,0.005726401539984206,-0.006398149388920629,-0.0049974078889626706,0.0017151070948766662,-0.00618305196404109,-0.004949163304064277,0.0047138933487036894,0.002513279251218759,0.0036679292822721712,-0.004911311563007788,-0.004105113197833873,-0.0013042631750207032,0.0018359019028654619,9.138549174380749e-05,0.000877312542064338,-0.005161717928285083,0.0025332978065840286,-0.006915278690962618,-0.001179092663645303,0.006940996868124068,-0.003479129155770583,-0.0052299505509678405,0.001969584909671062,-0.0022881214585943285,-0.006856179471912504,-0.005627583605090196,-0.0024703971891677596,0.0005678198292772072,-0.001127361325043864,-0.0021528999294859667,0.0031766880504698323,-0.00047915837183975835,-0.002569693735302879,0.0019308424312367543,0.0007330414244813262,DB00125,D02982
0.17953082114268337,1.0267049333954616,0.5969677697073006,-0.09528780992233885,-0.2123552623712758,-0.09858576321773792,-0.15387910771550492,0.051062104112569194,0.0024215760625753355,-0.21539954842907738,-0.4751932720725556,0.5265867598076845,-0.5511175560914962,0.6397903058681621,0.06675488374556227,0.01646742190892628,-0.023797981017214535,-0.3577035837725097,-0.06573083417794379,-0.16840432889366055,0.14611582914007445,-0.10362827130679723,-0.017821008263867812,-0.027976424149927247,0.012961211087778939,0.011571178675518415,-0.03926157756884625,-0.012162252789876054,0.002495694056876904,-0.0027400063024217813,-0.0012087461732239234,8.020367090895231e-05,-0.004349919719797326,-0.0076880851313450545,-0.002661942550769611,0.005510111322028251,-0.010771108688609471,0.004128563047207633,-0.003068008980430373,-0.0034035650813433807,0.001182798985964471,0.003146073400592991,-0.005387599343180498,-0.0032423093596669434,0.0005163113167372783,-0.0007315166311306882,0.0013653975822220212,-0.0015729887097764618,0.0038870140381561907,-0.0007396122098927572,0.001581283786827355,-0.004120426458954716,-0.0042907488380096994,-0.0008069225282169531,-0.004289335063923172,-0.005891046533139009,-0.0005526930950121942,0.00264371711482057,-0.00023939252741448977,0.0025348063000739302,0.002084329212056217,-0.0011785930926445259,-0.0012814609146154549,0.00158983849262575,DB00126,D00018
